cluster_id,R_id,smart,dE,adj_fwd
0,26824_rev,[CH2:1]=[CH:2][CH2:3][n:15]1[c:14]2[c:11]([c:19](=[O:27])[n:17]1-[c:18]1[cH:20][cH:22][c:23]([F:24])[cH:25][c:21]1[F:26])[CH:8]1[C:6]([CH3:5])([CH3:7])[C:9]2([CH3:13])[CH2:12][CH2:10]1.[I:4][H:16]>>[CH2:1]=[CH:2][CH2:3][I:4].[CH3:5][C:6]1([CH3:7])[CH:8]2[CH2:10][CH2:12][C:9]1([CH3:13])[c:14]1[c:11]2[c:19](=[O:27])[n:17](-[c:18]2[cH:20][cH:22][c:23]([F:24])[cH:25][c:21]2[F:26])[n:15]1[H:16],-14.2,22.8
0,14179,[C:1](#[C:2][Si:4]([CH3:5])([CH3:6])[CH3:7])[H:3].[CH3:8][C:9]([CH3:10])([CH3:11])[C:12](=[O:13])[NH:14][c:15]1[n:16][c:18]([OH:19])[c:20]2[c:21]([I:23])[cH:24][nH:25][c:22]2[n:17]1>>[C:1](#[C:2][Si:4]([CH3:5])([CH3:6])[CH3:7])[c:21]1[c:20]2[c:18]([OH:19])[n:16][c:15]([NH:14][C:12]([C:9]([CH3:8])([CH3:10])[CH3:11])=[O:13])[n:17][c:22]2[nH:25][cH:24]1.[H:3][I:23],-21.7,22.81
0,42453,[CH3:1][O:2][N:3]([CH3:4])[C:5](=[O:6])[CH2:7][CH:8]([c:9]1[cH:11][cH:13][c:14]([Br:15])[cH:16][cH:12]1)[c:10]1[cH:17][cH:19][cH:20][cH:21][c:18]1[CH3:22].[F:23][c:24]1[cH:25][c:27]([I:28])[c:29]([Cl:30])[cH:31][n:26]1.[H:32][H:33]>>[C:5](=[O:6])([CH2:7][CH:8]([c:9]1[cH:11][cH:13][c:14]([Br:15])[cH:16][cH:12]1)[c:10]1[cH:17][cH:19][cH:20][cH:21][c:18]1[CH3:22])[c:27]1[cH:25][c:24]([F:23])[n:26][cH:31][c:29]1[Cl:30].[CH3:1][O:2][N:3]([CH3:4])[H:32].[I:28][H:33],-35.9,23.59
0,49042_rev,[CH3:1][c:2]1[cH:3][cH:5][cH:6][cH:7][c:4]1[NH:15][c:14]1[n:13][cH:11][c:10]([CH3:9])[cH:12][c:16]1[Br:18].[I:8][H:17]>>[CH3:1][c:2]1[cH:3][cH:5][cH:6][cH:7][c:4]1[I:8].[CH3:9][c:10]1[cH:11][n:13][c:14]([NH:15][H:17])[c:16]([Br:18])[cH:12]1,35.15,23.79
0,925,[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][n:9]([H:10])[c:11]2[cH:12][c:14]([Cl:15])[c:16]([F:17])[cH:18][c:13]2[c:8]1=[O:19].[I:20][CH2:21][CH2:22][CH2:23][CH2:24][I:25]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][n:9]([CH2:24][CH2:23][CH2:22][CH2:21][I:20])[c:11]2[cH:12][c:14]([Cl:15])[c:16]([F:17])[cH:18][c:13]2[c:8]1=[O:19].[H:10][I:25],-12.38,24.0
0,41904,[C:1](#[C:2][c:4]1[cH:5][cH:7][c:8]([NH:9][CH:11]([CH3:12])[CH3:13])[n:10][n:6]1)[H:3].[CH3:14][c:15]1[cH:16][n:18](-[c:19]2[cH:21][cH:23][c:24]([NH:25][C:27](=[O:28])[c:29]3[cH:30][cH:32][c:33]([Cl:34])[c:35]([I:36])[cH:31]3)[cH:26][c:22]2[C:37]([F:38])([F:39])[F:40])[cH:20][n:17]1>>[C:1](#[C:2][c:4]1[cH:5][cH:7][c:8]([NH:9][CH:11]([CH3:12])[CH3:13])[n:10][n:6]1)[c:35]1[cH:31][c:29]([C:27]([NH:25][c:24]2[cH:23][cH:21][c:19](-[n:18]3[cH:16][c:15]([CH3:14])[n:17][cH:20]3)[c:22]([C:37]([F:38])([F:39])[F:40])[cH:26]2)=[O:28])[cH:30][cH:32][c:33]1[Cl:34].[H:3][I:36],-18.6,24.22
0,35511_rev,[CH3:1][C:2]1([CH3:3])[CH:4]2[CH2:6][CH2:8][C:5]1([CH3:9])[c:10]1[c:7]2[c:15](=[O:22])[n:13](-[c:14]2[cH:16][cH:18][cH:19][cH:20][c:17]2[Cl:21])[n:11]1[CH2:24][CH3:23].[H:12][I:25]>>[CH3:1][C:2]1([CH3:3])[CH:4]2[CH2:6][CH2:8][C:5]1([CH3:9])[c:10]1[c:7]2[c:15](=[O:22])[n:13](-[c:14]2[cH:16][cH:18][cH:19][cH:20][c:17]2[Cl:21])[n:11]1[H:12].[CH3:23][CH2:24][I:25],-15.82,24.31
0,26269_rev,[CH3:1][CH2:2][N:6]1[C:5](=[O:4])[C:7](=[O:15])[c:11]2[c:9]1[cH:10][cH:12][cH:13][cH:14]2.[I:3][H:8]>>[CH3:1][CH2:2][I:3].[O:4]=[C:5]1[N:6]([H:8])[c:9]2[cH:10][cH:12][cH:13][cH:14][c:11]2[C:7]1=[O:15],42.37,24.41
0,8538_rev,[Br:1][c:2]1[cH:3][c:5]2[c:6]([N:25]3[C:23](=[O:27])[N:21]([C:19]([CH3:18])=[O:20])[CH2:22][CH2:24]3)[n:9][n:10]([CH:11]3[CH2:12][CH2:14][CH2:15][CH2:16][O:13]3)[c:7]2[cH:17][n:4]1.[I:8][H:26]>>[Br:1][c:2]1[cH:3][c:5]2[c:6]([I:8])[n:9][n:10]([CH:11]3[CH2:12][CH2:14][CH2:15][CH2:16][O:13]3)[c:7]2[cH:17][n:4]1.[CH3:18][C:19](=[O:20])[N:21]1[CH2:22][CH2:24][N:25]([H:26])[C:23]1=[O:27],48.17,24.51
0,19563,[H:1][H:2].[O:3]=[c:4]1[nH:5][c:7](=[O:8])[n:9]([CH:10]2[O:12][CH:14]([CH2:15][I:17])[CH:16]([OH:18])[CH:13]2[OH:19])[cH:11][c:6]1[F:20]>>[H:1][CH2:15][CH:14]1[O:12][CH:10]([n:9]2[c:7](=[O:8])[nH:5][c:4](=[O:3])[c:6]([F:20])[cH:11]2)[CH:13]([OH:19])[CH:16]1[OH:18].[H:2][I:17],-27.63,24.77
0,14424_rev,[CH3:1][c:2]1[cH:3][cH:5][n:6][cH:7][c:4]1[N:11]1[C:10](=[O:9])[c:12]2[c:16]([cH:17][cH:18][c:19]([Cl:20])[c:21]2[F:22])[CH2:15][CH2:14]1.[I:8][H:13]>>[CH3:1][c:2]1[cH:3][cH:5][n:6][cH:7][c:4]1[I:8].[O:9]=[C:10]1[N:11]([H:13])[CH2:14][CH2:15][c:16]2[c:12]1[c:21]([F:22])[c:19]([Cl:20])[cH:18][cH:17]2,41.71,24.91
0,36888_rev,[CH3:1][c:2]1[cH:3][cH:5][c:6]([S:7][c:19]2[cH:18][cH:16][c:15]([C:12]([F:11])([F:13])[F:14])[cH:17][c:21]2[Br:22])[c:8]([CH3:10])[cH:4]1.[H:9][I:20]>>[CH3:1][c:2]1[cH:3][cH:5][c:6]([S:7][H:9])[c:8]([CH3:10])[cH:4]1.[F:11][C:12]([F:13])([F:14])[c:15]1[cH:16][cH:18][c:19]([I:20])[c:21]([Br:22])[cH:17]1,-9.75,25.06
0,47218,[C:1](#[C:2][CH2:4][CH2:5][O:6][CH:7]1[CH2:8][CH2:10][CH2:11][CH2:12][O:9]1)[H:3].[CH3:13][O:14][C:15](=[O:16])[c:17]1[cH:18][cH:20][c:21]([NH:22][C:24]([CH3:25])=[O:26])[c:23]([I:27])[cH:19]1>>[C:1](#[C:2][CH2:4][CH2:5][O:6][CH:7]1[CH2:8][CH2:10][CH2:11][CH2:12][O:9]1)[c:23]1[cH:19][c:17]([C:15]([O:14][CH3:13])=[O:16])[cH:18][cH:20][c:21]1[NH:22][C:24]([CH3:25])=[O:26].[H:3][I:27],-19.22,25.42
0,9303,[CH3:1][C:2]1([CH2:3][Zn+:6])[CH2:4][O:7][CH2:5]1.[CH3:8][O:9][C:10](=[O:11])[c:12]1[n:13][c:15]2[n:16]([c:14]1[I:19])[CH:18]1[CH2:20][CH:22]([CH2:21]1)[c:23]1[c:17]-2[cH:28][c:26]([Br:27])[cH:25][cH:24]1.[Cl-:29]>>[CH3:1][C:2]1([CH2:3][c:14]2[c:12]([C:10]([O:9][CH3:8])=[O:11])[n:13][c:15]3[n:16]2[CH:18]2[CH2:20][CH:22]([CH2:21]2)[c:23]2[c:17]-3[cH:28][c:26]([Br:27])[cH:25][cH:24]2)[CH2:4][O:7][CH2:5]1.[Cl-:29].[I-:19].[Zn+2:6],-36.5,25.68
0,3244_rev,[C:1](#[C:2][c:4]1[cH:5][cH:7][cH:8][cH:9][cH:6]1)[c:19]1[c:16]2[c:14]([nH:12][c:11](=[O:10])[c:13]3[c:21]2[cH:22][cH:23][cH:24][cH:25]3)[n:15][cH:17][cH:18]1.[H:3][Cl:20]>>[C:1](#[C:2][c:4]1[cH:5][cH:7][cH:8][cH:9][cH:6]1)[H:3].[O:10]=[c:11]1[nH:12][c:14]2[n:15][cH:17][cH:18][c:19]([Cl:20])[c:16]2[c:21]2[c:13]1[cH:25][cH:24][cH:23][cH:22]2,-16.69,25.69
0,40807_rev,[C:1](#[C:2][c:4]1[cH:5][cH:7][c:8]([N+:9](=[O:11])[O-:12])[cH:10][cH:6]1)[CH:19]=[CH:18][C:16]([O:15][CH2:14][CH3:13])=[O:17].[H:3][I:20]>>[C:1](#[C:2][c:4]1[cH:5][cH:7][c:8]([N+:9](=[O:11])[O-:12])[cH:10][cH:6]1)[H:3].[CH3:13][CH2:14][O:15][C:16](=[O:17])[CH:18]=[CH:19][I:20],45.21,25.71
0,9392,[C:1](#[C:2][c:4]1[cH:5][cH:7][c:8]([O:9][CH:11]([F:12])[F:13])[cH:10][cH:6]1)[H:3].[I:14][c:15]1[cH:16][cH:18][cH:19][n:20][cH:17]1>>[C:1](#[C:2][c:4]1[cH:5][cH:7][c:8]([O:9][CH:11]([F:12])[F:13])[cH:10][cH:6]1)[c:15]1[cH:16][cH:18][cH:19][n:20][cH:17]1.[H:3][I:14],-25.2,25.78
0,46866_rev,[CH3:1][C:2](=[O:3])[NH:4][c:5]1[c:6]([C:14]([F:13])([F:15])[F:16])[cH:9][nH:10][c:11](=[O:12])[n:7]1.[H:8][I:17]>>[CH3:1][C:2](=[O:3])[NH:4][c:5]1[c:6]([H:8])[cH:9][nH:10][c:11](=[O:12])[n:7]1.[F:13][C:14]([F:15])([F:16])[I:17],-14.03,25.86
0,5298_rev,[C:1](#[C:2][c:4]1[cH:5][cH:7][n:8][c:9]([S:10][CH3:11])[n:6]1)[c:16]1[cH:14][c:13]([F:12])[n:15][cH:19][cH:18]1.[H:3][I:17]>>[C:1](#[C:2][c:4]1[cH:5][cH:7][n:8][c:9]([S:10][CH3:11])[n:6]1)[H:3].[F:12][c:13]1[cH:14][c:16]([I:17])[cH:18][cH:19][n:15]1,-9.42,25.9
0,42040,[CH3:1][CH2:2][I:3].[O:4]=[S:5]1(=[O:6])[CH2:7][c:9]2[cH:10][c:12]([Cl:13])[c:14]([Cl:15])[cH:16][c:11]2[C:17]([c:18]2[cH:20][cH:22][c:23]([F:24])[cH:25][cH:21]2)=[N:19][N:8]1[H:26]>>[CH3:1][CH2:2][N:8]1[S:5](=[O:4])(=[O:6])[CH2:7][c:9]2[cH:10][c:12]([Cl:13])[c:14]([Cl:15])[cH:16][c:11]2[C:17]([c:18]2[cH:20][cH:22][c:23]([F:24])[cH:25][cH:21]2)=[N:19]1.[I:3][H:26],-19.83,26.11
0,39806,[CH3:1][O:2][C:3](=[O:4])[CH2:5][S:6][H:7].[CH3:8][O:9][c:10]1[cH:11][c:13]([Cl:14])[c:15]([CH:16]2[CH2:18][CH2:19]2)[cH:17][c:12]1[I:20]>>[CH3:1][O:2][C:3](=[O:4])[CH2:5][S:6][c:12]1[c:10]([O:9][CH3:8])[cH:11][c:13]([Cl:14])[c:15]([CH:16]2[CH2:18][CH2:19]2)[cH:17]1.[H:7][I:20],-6.44,26.38
0,24082,[CH3:1][CH2:2][CH2:3][I:4].[CH3:5][C:6]#[C:7][CH2:8][O:9][c:10]1[cH:11][c:13]([N:14]([c:16]2[cH:18][cH:20][cH:21][cH:22][cH:19]2)[H:17])[n:15][cH:23][n:12]1>>[CH3:1][CH2:2][CH2:3][N:14]([c:13]1[cH:11][c:10]([O:9][CH2:8][C:7]#[C:6][CH3:5])[n:12][cH:23][n:15]1)[c:16]1[cH:18][cH:20][cH:21][cH:22][cH:19]1.[I:4][H:17],-29.81,26.81
0,2528,[C:1](#[C:2][Si:4]([CH3:5])([CH3:6])[CH3:7])[H:3].[NH2:8][c:9]1[n:10][cH:12][c:13]([F:14])[cH:15][c:11]1[I:16]>>[C:1](#[C:2][Si:4]([CH3:5])([CH3:6])[CH3:7])[c:11]1[c:9]([NH2:8])[n:10][cH:12][c:13]([F:14])[cH:15]1.[H:3][I:16],-27.57,26.87
0,8664,[C:1](#[C:2][c:4]1[cH:5][cH:7][c:8]([NH2:9])[n:10][cH:6]1)[H:3].[CH3:11][CH2:12][c:13]1[cH:14][c:16](-[c:17]2[cH:19][cH:21][c:22]([Cl:23])[cH:24][cH:20]2)[n:18][c:25]2[n:15]1[n:29][cH:28][c:26]2[I:27]>>[C:1](#[C:2][c:4]1[cH:5][cH:7][c:8]([NH2:9])[n:10][cH:6]1)[c:26]1[c:25]2[n:15]([c:13]([CH2:12][CH3:11])[cH:14][c:16](-[c:17]3[cH:19][cH:21][c:22]([Cl:23])[cH:24][cH:20]3)[n:18]2)[n:29][cH:28]1.[H:3][I:27],-23.23,27.69
0,18754,[CH3:1][CH:2]([CH3:3])[I:4].[NH2:5][c:6]1[n:7][cH:9][c:10](-[c:11]2[cH:13][cH:15][c:16](=[O:17])[n:18]([H:19])[n:14]2)[c:12](-[c:20]2[cH:21][cH:23][c:24]([Cl:25])[c:26]([Cl:27])[cH:22]2)[n:8]1>>[CH3:1][CH:2]([CH3:3])[n:18]1[n:14][c:11](-[c:10]2[cH:9][n:7][c:6]([NH2:5])[n:8][c:12]2-[c:20]2[cH:21][cH:23][c:24]([Cl:25])[c:26]([Cl:27])[cH:22]2)[cH:13][cH:15][c:16]1=[O:17].[I:4][H:19],-17.19,27.69
0,27649,[F:11][c:12]1[cH:13][cH:15][c:16]([I:17])[c:18]([Br:19])[cH:14]1.[F:1][c:2]1[cH:3][cH:5][c:6]([S:7][H:9])[c:8]([F:10])[cH:4]1>>[F:1][c:2]1[cH:3][cH:5][c:6]([S:7][c:16]2[cH:15][cH:13][c:12]([F:11])[cH:14][c:18]2[Br:19])[c:8]([F:10])[cH:4]1.[H:9][I:17],-64.43,27.92
0,4451_rev,[CH3:1][N:2]1[CH2:3][CH2:5][N:6]([c:14]2[n:12][n:10]([CH3:9])[cH:11][cH:13]2)[C:4]1=[O:8].[H:7][I:15]>>[CH3:1][N:2]1[CH2:3][CH2:5][N:6]([H:7])[C:4]1=[O:8].[CH3:9][n:10]1[cH:11][cH:13][c:14]([I:15])[n:12]1,-13.73,27.97
0,33375,[C:1](#[C:2][c:4]1[cH:5][cH:7][c:8]([C:9](=[O:11])[c:12]2[cH:13][cH:15][cH:16][cH:17][cH:14]2)[cH:10][cH:6]1)[H:3].[CH3:18][C:19](=[O:20])[C:21]([F:22])([F:23])[F:24]>>[C:1](#[C:2][c:4]1[cH:5][cH:7][c:8]([C:9](=[O:11])[c:12]2[cH:13][cH:15][cH:16][cH:17][cH:14]2)[cH:10][cH:6]1)[C:19]([CH3:18])([O:20][H:3])[C:21]([F:22])([F:23])[F:24],-27.19,28.08
0,36677,[C:1](#[C:2][c:4]1[cH:5][cH:7][c:8]2[c:9]([cH:6]1)[C:11]([CH3:12])([CH3:13])[CH2:14][CH2:15][C:10]2=[O:16])[H:3].[CH3:17][CH2:18][O:19][C:20](=[O:21])[CH2:22][c:23]1[cH:24][cH:26][c:27]([I:28])[cH:29][c:25]1[F:30]>>[C:1](#[C:2][c:4]1[cH:5][cH:7][c:8]2[c:9]([cH:6]1)[C:11]([CH3:12])([CH3:13])[CH2:14][CH2:15][C:10]2=[O:16])[c:27]1[cH:26][cH:24][c:23]([CH2:22][C:20]([O:19][CH2:18][CH3:17])=[O:21])[c:25]([F:30])[cH:29]1.[H:3][I:28],-5.06,28.29
0,19936_rev,[C:1](#[C:2][c:4]1[cH:5][cH:7][c:8]([F:9])[cH:10][cH:6]1)[c:15]1[cH:13][c:12]([CH3:11])[n:14]([CH2:28][c:29]2[cH:30][cH:32][cH:33][n:34][cH:31]2)[c:26](=[O:27])[c:17]1[Br:25].[H:3][O:16][S:18](=[O:19])(=[O:20])[C:21]([F:22])([F:23])[F:24]>>[C:1](#[C:2][c:4]1[cH:5][cH:7][c:8]([F:9])[cH:10][cH:6]1)[H:3].[CH3:11][c:12]1[cH:13][c:15]([O:16][S:18](=[O:19])(=[O:20])[C:21]([F:22])([F:23])[F:24])[c:17]([Br:25])[c:26](=[O:27])[n:14]1[CH2:28][c:29]1[cH:30][cH:32][cH:33][n:34][cH:31]1,-14.04,28.52
0,35319,[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:8][c:9]([Cl:10])[cH:11][c:7]1[I:12].[NH:13]([c:14]1[cH:16][cH:18][c:19]([Br:20])[cH:21][c:17]1[N+:22](=[O:23])[O-:24])[H:15]>>[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:8][c:9]([Cl:10])[cH:11][c:7]1[NH:13][c:14]1[cH:16][cH:18][c:19]([Br:20])[cH:21][c:17]1[N+:22](=[O:23])[O-:24].[I:12][H:15],6.6,28.57
0,31977,[CH3:1][CH2:2][I:3].[CH3:4][CH:5]1[CH2:6][CH2:8][CH2:9][CH:10]([N:11]2[CH2:12][CH2:14][CH2:15][CH2:13]2)[CH2:7]1>>[CH3:1][CH2:2][N+:11]1([CH:10]2[CH2:7][CH:5]([CH3:4])[CH2:6][CH2:8][CH2:9]2)[CH2:12][CH2:14][CH2:15][CH2:13]1.[I-:3],-3.85,28.7
0,17166,[CH3:1][CH2:2][I:3].[CH3:4][CH2:5][S:6](=[O:7])(=[O:8])[N:9]([CH2:10][c:12]1[cH:13][n:15][cH:16][c:17]([Br:18])[cH:14]1)[H:11]>>[CH3:1][CH2:2][N:9]([S:6]([CH2:5][CH3:4])(=[O:7])=[O:8])[CH2:10][c:12]1[cH:13][n:15][cH:16][c:17]([Br:18])[cH:14]1.[I:3][H:11],-25.73,28.78
0,23713,[O:1]=[C:2]([OH:3])[c:4]1[cH:5][cH:7][cH:8][cH:9][c:6]1[I:10].[S:11]([c:12]1[cH:14][cH:16][c:17]2[cH:18][cH:20][cH:21][cH:22][c:19]2[cH:15]1)[H:13]>>[I:10][H:13].[O:1]=[C:2]([OH:3])[c:4]1[cH:5][cH:7][cH:8][cH:9][c:6]1[S:11][c:12]1[cH:14][cH:16][c:17]2[cH:18][cH:20][cH:21][cH:22][c:19]2[cH:15]1,-9.87,28.8
0,26051_rev,[CH3:1][c:2]1[cH:3][cH:5][n:6][cH:7][c:4]1[N:11]1[C:10](=[O:9])[c:12]2[c:16]([cH:17][c:18]([Cl:19])[c:20]([Cl:21])[cH:22]2)[CH2:15][CH2:14]1.[I:8][H:13]>>[CH3:1][c:2]1[cH:3][cH:5][n:6][cH:7][c:4]1[I:8].[O:9]=[C:10]1[N:11]([H:13])[CH2:14][CH2:15][c:16]2[c:12]1[cH:22][c:20]([Cl:21])[c:18]([Cl:19])[cH:17]2,13.59,29.04
0,13419,[CH3:1][CH:2]([CH3:3])[I:4].[CH3:5][CH2:6][c:7]1[cH:8][cH:10][c:11]([CH2:12][c:14]2[c:15]([O:17][CH2:19][c:20]3[cH:21][cH:23][cH:24][cH:25][cH:22]3)[n:18][n:26]([H:27])[c:16]2[CH3:28])[cH:13][cH:9]1>>[CH3:1][CH:2]([CH3:3])[n:26]1[c:16]([CH3:28])[c:14]([CH2:12][c:11]2[cH:10][cH:8][c:7]([CH2:6][CH3:5])[cH:9][cH:13]2)[c:15]([O:17][CH2:19][c:20]2[cH:21][cH:23][cH:24][cH:25][cH:22]2)[n:18]1.[I:4][H:27],-31.38,29.05
0,27361,[CH3:1][CH:2]([S:3][H:5])[CH2:4][Na:6].[NH2:7][c:8]1[c:9]([N+:11](=[O:13])[O-:14])[cH:12][cH:15][c:16]([F:17])[c:10]1[F:18]>>[CH3:1][CH:2]([S:3][c:16]1[c:10]([F:18])[c:8]([NH2:7])[c:9]([N+:11](=[O:13])[O-:14])[cH:12][cH:15]1)[CH2:4][H:5].[Na:6][F:17],-51.66,29.07
0,36435,[CH2:1]1[CH2:2][CH2:4][CH:5]([N:6]2[CH2:8][CH2:10][CH2:11][CH2:9]2)[CH2:7][CH2:3]1.[CH3:12][CH2:13][I:14]>>[CH2:1]1[CH2:2][CH2:4][CH:5]([N+:6]2([CH2:13][CH3:12])[CH2:8][CH2:10][CH2:11][CH2:9]2)[CH2:7][CH2:3]1.[I-:14],-4.54,29.14
0,48198_rev,[F:1][CH2:2][CH2:3][N:7]1[C:6](=[O:5])[C:8](=[O:16])[c:12]2[c:10]1[cH:11][cH:13][cH:14][cH:15]2.[I:4][H:9]>>[F:1][CH2:2][CH2:3][I:4].[O:5]=[C:6]1[N:7]([H:9])[c:10]2[cH:11][cH:13][cH:14][cH:15][c:12]2[C:8]1=[O:16],-12.45,29.67
0,8475,[I:1][c:2]1[cH:3][cH:5][n:6][c:7]2[c:4]1[cH:10][n:9][nH:8]2.[O:11]=[S:12]([O:13][H:15])[CH:14]1[CH2:16][CH:17]1[Na:18]>>[I:1][Na:18].[c:2]1([S:12](=[O:11])(=[O:13])[CH:14]2[CH2:16][CH:17]2[H:15])[cH:3][cH:5][n:6][c:7]2[c:4]1[cH:10][n:9][nH:8]2,-27.14,29.98
0,31369,[CH3:1][CH2:2][I:3].[O:4]=[C:5]([CH2:6][S:8][H:9])[NH:7][c:10]1[cH:11][cH:13][c:14]([C:15](=[O:17])[OH:18])[cH:16][cH:12]1>>[CH3:1][CH2:2][S:8][CH2:6][C:5](=[O:4])[NH:7][c:10]1[cH:11][cH:13][c:14]([C:15](=[O:17])[OH:18])[cH:16][cH:12]1.[I:3][H:9],-5.63,30.06
0,25451_rev,[CH3:1][c:2]1[cH:3][c:5]([NH2:6])[c:7]2[cH:8][n:10][n:11](-[c:18]3[cH:17][cH:15][c:14]([F:13])[cH:16][c:20]3[F:21])[c:9]2[cH:4]1.[H:12][I:19]>>[CH3:1][c:2]1[cH:3][c:5]([NH2:6])[c:7]2[cH:8][n:10][n:11]([H:12])[c:9]2[cH:4]1.[F:13][c:14]1[cH:15][cH:17][c:18]([I:19])[c:20]([F:21])[cH:16]1,-21.81,30.25
0,7996,[CH:1]#[C:2][c:3]1[cH:4][c:6]([C:7]#[N:9])[cH:8][c:10]([Br:11])[c:5]1[NH:12][H:13]>>[cH:1]1[c:2]([H:13])[c:3]2[cH:4][c:6]([C:7]#[N:9])[cH:8][c:10]([Br:11])[c:5]2[nH:12]1,-49.53,30.27
0,33206,[C:1](#[C:2][CH:4]([CH3:5])[CH3:6])[H:3].[NH2:7][c:8]1[cH:9][cH:11][cH:12][cH:13][c:10]1[I:14]>>[C:1](#[C:2][CH:4]([CH3:5])[CH3:6])[c:10]1[c:8]([NH2:7])[cH:9][cH:11][cH:12][cH:13]1.[H:3][I:14],-19.65,30.55
0,22347,[Br:1][c:2]1[cH:3][cH:5][cH:6][cH:7][c:4]1[I:8].[CH3:9][O:10][c:11]1[cH:12][cH:14][c:15]([S:16][H:18])[cH:17][cH:13]1>>[Br:1][c:2]1[cH:3][cH:5][cH:6][cH:7][c:4]1[S:16][c:15]1[cH:14][cH:12][c:11]([O:10][CH3:9])[cH:13][cH:17]1.[I:8][H:18],-10.49,30.73
0,23393,[C:1](#[C:2][CH2:4][CH2:5][CH2:6][c:7]1[cH:8][cH:10][cH:11][cH:12][cH:9]1)[H:3].[O:13]=[S:14](=[O:15])([c:16]1[cH:18][cH:20][cH:21][cH:22][cH:19]1)[n:17]1[cH:23][c:25]([I:26])[c:27](-[c:28]2[cH:29][cH:31][cH:32][n:33][cH:30]2)[n:24]1>>[C:1](#[C:2][CH2:4][CH2:5][CH2:6][c:7]1[cH:8][cH:10][cH:11][cH:12][cH:9]1)[c:25]1[cH:23][n:17]([S:14](=[O:13])(=[O:15])[c:16]2[cH:18][cH:20][cH:21][cH:22][cH:19]2)[n:24][c:27]1-[c:28]1[cH:29][cH:31][cH:32][n:33][cH:30]1.[H:3][I:26],-28.34,31.26
0,47726,[C:1](#[C:2][c:4]1[cH:5][cH:7][cH:8][c:9]([CH3:10])[cH:6]1)[H:3].[CH3:11][CH2:12][n:13]1[n:14][cH:16][c:17](-[n:18]2[cH:20][c:22]([I:23])[n:24][c:21]2[CH3:25])[cH:19][c:15]1=[O:26]>>[C:1](#[C:2][c:4]1[cH:5][cH:7][cH:8][c:9]([CH3:10])[cH:6]1)[c:22]1[cH:20][n:18](-[c:17]2[cH:16][n:14][n:13]([CH2:12][CH3:11])[c:15](=[O:26])[cH:19]2)[c:21]([CH3:25])[n:24]1.[H:3][I:23],-27.02,31.31
0,37131_rev,[C:1](#[C:2][C:4]1([CH3:5])[CH2:6][CH2:8][c:9]2[c:10]([CH3:12])[c:13]([OH:14])[c:15]([CH3:16])[c:17]([CH3:18])[c:11]2[O:7]1)[c:20]1[cH:21][cH:23][cH:24][s:22]1.[H:3][I:19]>>[C:1](#[C:2][C:4]1([CH3:5])[CH2:6][CH2:8][c:9]2[c:10]([CH3:12])[c:13]([OH:14])[c:15]([CH3:16])[c:17]([CH3:18])[c:11]2[O:7]1)[H:3].[I:19][c:20]1[cH:21][cH:23][cH:24][s:22]1,1.56,31.38
0,49575_rev,[CH3:1][CH2:2][n:35]1[n:34][c:27]2[n:16]([c:14]([N:13]3[CH2:9][C:7]([NH:6][CH2:5][CH3:4])([C:8]([NH2:11])=[O:12])[CH2:10]3)[n:15][c:17](-[c:18]3[cH:20][cH:22][c:23]([Cl:24])[cH:25][cH:21]3)[c:19]2-[c:26]2[cH:28][cH:30][c:31]([Cl:32])[cH:33][cH:29]2)[c:37]1=[O:38].[I:3][H:36]>>[CH3:1][CH2:2][I:3].[CH3:4][CH2:5][NH:6][C:7]1([C:8]([NH2:11])=[O:12])[CH2:9][N:13]([c:14]2[n:15][c:17](-[c:18]3[cH:20][cH:22][c:23]([Cl:24])[cH:25][cH:21]3)[c:19](-[c:26]3[cH:28][cH:30][c:31]([Cl:32])[cH:33][cH:29]3)[c:27]3[n:16]2[c:37](=[O:38])[n:35]([H:36])[n:34]3)[CH2:10]1,-17.86,31.41
0,9761_rev,[CH3:1][CH2:2][CH2:3][N:19]1[CH:17]([CH3:18])[CH2:15][N:14]([c:13]2[cH:10][c:8]([C:6]([CH3:5])=[O:7])[cH:9][cH:11][cH:12]2)[CH2:16][CH:21]1[CH3:22].[I:4][H:20]>>[CH3:1][CH2:2][CH2:3][I:4].[CH3:5][C:6](=[O:7])[c:8]1[cH:9][cH:11][cH:12][c:13]([N:14]2[CH2:15][CH:17]([CH3:18])[N:19]([H:20])[CH:21]([CH3:22])[CH2:16]2)[cH:10]1,-9.42,31.48
0,9619,[CH3:1][CH2:2][I:3].[CH3:4][O:5][c:6]1[cH:7][cH:9][c:10]([Br:11])[c:12]2[c:8]1[CH:14]1[C:15](=[O:17])[N:18]([H:19])[C:20](=[O:21])[CH:16]1[CH2:22][CH2:13]2>>[CH3:1][CH2:2][N:18]1[C:15](=[O:17])[CH:14]2[c:8]3[c:6]([O:5][CH3:4])[cH:7][cH:9][c:10]([Br:11])[c:12]3[CH2:13][CH2:22][CH:16]2[C:20]1=[O:21].[I:3][H:19],-18.16,31.53
