cluster_id,R_id,smart,dE,raw_fwd,raw_bwd,adj_fwd,adj_bwd,note
32,7309,[CH3:1][CH2:2][CH2:3][N:4]([CH2:5][CH2:7][CH3:8])[CH2:6][c:9]1[cH:10][cH:12][cH:13][c:14]([C:15](=[O:16])[N:17]([CH3:18])[c:19]2[cH:20][c:22]([C:23](=[O:25])[O:26][CH3:27])[cH:24][cH:28][c:21]2[N:29]([H:30])[H:31])[cH:11]1>>[CH3:1][CH2:2][CH2:3][N:4]([CH2:5][CH2:7][CH3:8])[CH2:6][c:9]1[cH:10][cH:12][cH:13][c:14](-[c:15]2[n:17]([CH3:18])[c:19]3[cH:20][c:22]([C:23](=[O:25])[O:26][CH3:27])[cH:24][cH:28][c:21]3[n:29]2)[cH:11]1.[O:16]([H:30])[H:31],12.29,49.53,87.09,99.38,87.09,Success
32,43929,[CH3:1][C:2]([CH3:3])([CH3:4])[c:5]1[cH:6][c:8]([C:9](=[O:11])[CH:12]([Br:13])[H:14])[n:10]([CH2:15][c:16]2[cH:17][cH:19][cH:20][cH:21][cH:18]2)[n:7]1.[CH3:22][O:23][C:24](=[S:25])[c:26]1[cH:27][c:29]([C:30]([N:32]([H:34])[H:35])=[S:33])[c:31]([CH3:36])[s:28]1>>[Br:13][H:35].[CH3:1][C:2]([CH3:3])([CH3:4])[c:5]1[cH:6][c:8](-[c:9]2[cH:12][s:33][c:30](-[c:29]3[cH:27][c:26]([C:24]([O:23][CH3:22])=[S:25])[s:28][c:31]3[CH3:36])[n:32]2)[n:10]([CH2:15][c:16]2[cH:17][cH:19][cH:20][cH:21][cH:18]2)[n:7]1.[O:11]([H:14])[H:34],0.00,0.00,0.00,0.00,0.00,Success
32,37077,[N:1]([C:2](=[S:5])[NH:6][c:7]1[cH:8][cH:10][c:11]([C:12]([F:14])([F:15])[F:16])[cH:13][cH:9]1)([H:3])[H:4].[O:17]=[C:18]([CH:19]([Br:21])[H:22])[c:20]1[cH:23][cH:25][c:26]([Cl:27])[cH:28][cH:24]1>>[H:3][O:17][H:22].[H:4][Br:21].[n:1]1[c:2]([NH:6][c:7]2[cH:8][cH:10][c:11]([C:12]([F:14])([F:15])[F:16])[cH:13][cH:9]2)[s:5][cH:19][c:18]1-[c:20]1[cH:23][cH:25][c:26]([Cl:27])[cH:28][cH:24]1,,,,,,Calc Error
32,31617,[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6]([Cl:7])([CH:8]=[O:10])[H:9].[N:11]([C:12](=[S:15])[C:16]([F:17])([F:18])[F:19])([H:13])[H:14]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:8][n:11][c:12]([C:16]([F:17])([F:18])[F:19])[s:15]1.[Cl:7][H:14].[H:9][O:10][H:13],38.16,11.95,21.92,60.08,21.92,Success
32,31597,[CH3:1][c:2]1[s:3][c:5]([C:6](=[O:8])[O:9][CH:10]([CH3:11])[CH3:12])[cH:7][c:4]1[C:13](=[O:14])[CH:15]([Br:16])[H:17].[N:18]([C:19]([NH2:22])=[S:23])([H:20])[H:21]>>[Br:16][H:20].[CH3:1][c:2]1[s:3][c:5]([C:6](=[O:8])[O:9][CH:10]([CH3:11])[CH3:12])[cH:7][c:4]1-[c:13]1[cH:15][s:23][c:19]([NH2:22])[n:18]1.[O:14]([H:17])[H:21],29.17,142.11,257.15,286.32,257.15,Success
32,14168,[CH3:1][c:2]1[cH:3][cH:5][cH:6][c:7]([NH:8][C:9]([N:10]([H:12])[H:13])=[S:11])[cH:4]1.[O:14]=[C:15]([CH:16]([Br:18])[H:19])[c:17]1[cH:20][cH:22][n:23][cH:24][c:21]1[Br:25]>>[CH3:1][c:2]1[cH:3][cH:5][cH:6][c:7]([NH:8][c:9]2[n:10][c:15](-[c:17]3[cH:20][cH:22][n:23][cH:24][c:21]3[Br:25])[cH:16][s:11]2)[cH:4]1.[H:12][Br:18].[H:13][O:14][H:19],-8.15,14.87,29.29,14.87,23.02,Success
32,34913,[CH3:1][O:2][c:3]1[cH:4][cH:6][c:7]([C:8](=[O:10])[CH:11]([C:12](=[O:14])[c:15]2[cH:16][cH:18][c:19]([O:20][CH3:22])[cH:21][cH:17]2)[H:13])[cH:9][cH:5]1.[NH:23]([N:24]([H:26])[H:27])[H:25]>>[CH3:1][O:2][c:3]1[cH:4][cH:6][c:7](-[c:8]2[cH:11][c:12](-[c:15]3[cH:16][cH:18][c:19]([O:20][CH3:22])[cH:21][cH:17]3)[nH:23][n:24]2)[cH:9][cH:5]1.[O:10]([H:13])[H:26].[O:14]([H:25])[H:27],36.96,34.27,47.61,84.57,47.61,Success
32,8858,[N:1]([C:2](=[S:5])[c:6]1[cH:7][cH:9][c:10]([CH2:11][n:13]2[cH:14][n:16][c:17]3[c:15]2[cH:21][cH:20][cH:19][cH:18]3)[cH:12][cH:8]1)([H:3])[H:4].[O:22]=[C:23]([CH:24]([Cl:26])[H:27])[CH2:25][Cl:28]>>[H:3][Cl:26].[H:4][O:22][H:27].[n:1]1[c:2](-[c:6]2[cH:7][cH:9][c:10]([CH2:11][n:13]3[cH:14][n:16][c:17]4[c:15]3[cH:21][cH:20][cH:19][cH:18]4)[cH:12][cH:8]2)[s:5][cH:24][c:23]1[CH2:25][Cl:28],,,,,,Calc Error
32,37066,[CH3:1][S:2][c:3]1[cH:4][cH:6][c:7]([NH:8][c:10]2[cH:11][c:13]([C:14](=[O:16])[N:17]([N:18]([C:20](=[O:22])[C:23]([CH3:24])([CH3:25])[O:26][C:27]([CH3:28])=[O:29])[H:21])[H:19])[cH:15][cH:30][n:12]2)[cH:9][cH:5]1>>[CH3:1][S:2][c:3]1[cH:4][cH:6][c:7]([NH:8][c:10]2[cH:11][c:13](-[c:14]3[n:17][n:18][c:20]([C:23]([CH3:24])([CH3:25])[O:26][C:27]([CH3:28])=[O:29])[o:22]3)[cH:15][cH:30][n:12]2)[cH:9][cH:5]1.[O:16]([H:19])[H:21],-3.69,179.35,174.94,179.35,183.04,Success
32,43057,[CH3:1][O:2][c:3]1[cH:4][c:6]([CH:7]=[CH:9][C:10](=[O:11])[N:12]([N:13]([C:15](=[O:17])[CH:18]([CH2:19][CH2:21][CH2:22][Cl:23])[c:20]2[cH:24][c:26]([F:27])[c:28]([F:29])[c:30]([F:31])[cH:25]2)[H:16])[H:14])[cH:8][n:32][c:5]1-[n:33]1[cH:34][n:36][c:37]([CH3:38])[cH:35]1>>[CH3:1][O:2][c:3]1[cH:4][c:6]([CH:7]=[CH:9][c:10]2[o:11][c:15]([CH:18]([CH2:19][CH2:21][CH2:22][Cl:23])[c:20]3[cH:24][c:26]([F:27])[c:28]([F:29])[c:30]([F:31])[cH:25]3)[n:13][n:12]2)[cH:8][n:32][c:5]1-[n:33]1[cH:34][n:36][c:37]([CH3:38])[cH:35]1.[H:14][O:17][H:16],-1.23,0.00,0.00,0.00,1.23,Success
32,26060,[CH2:1]=[C:2]([O:3][CH2:5][CH3:6])[Sn:4]([CH2:7][CH2:10][CH2:11][CH3:12])([CH2:8][CH2:13][CH2:14][CH3:15])[CH2:9][CH2:16][CH2:17][CH3:18].[CH3:19][S:20][c:21]1[n:22][c:24]([NH2:25])[n:26][c:27](-[c:28]2[cH:29][cH:31][c:32]([Br:33])[o:30]2)[c:23]1[C:34]#[N:35]>>[CH2:1]=[C:2]([O:3][CH2:5][CH3:6])[c:32]1[o:30][c:28](-[c:27]2[c:23]([C:34]#[N:35])[c:21]([S:20][CH3:19])[n:22][c:24]([NH2:25])[n:26]2)[cH:29][cH:31]1.[Sn:4]([CH2:7][CH2:10][CH2:11][CH3:12])([CH2:8][CH2:13][CH2:14][CH3:15])([CH2:9][CH2:16][CH2:17][CH3:18])[Br:33],-63.01,0.00,0.00,0.00,63.01,Success
32,39775,[CH3:1][C:2]([N:3]([H:5])[H:6])=[S:4].[O:7]=[C:8]1[c:9]2[cH:11][cH:13][cH:14][cH:15][c:12]2[N:16]([C:17](=[O:19])[c:20]2[cH:21][cH:23][cH:24][cH:25][cH:22]2)[CH2:18][CH2:26][C:10]1([Br:27])[H:28]>>[CH3:1][c:2]1[n:3][c:8]2[c:10]([s:4]1)[CH2:26][CH2:18][N:16]([C:17](=[O:19])[c:20]1[cH:21][cH:23][cH:24][cH:25][cH:22]1)[c:12]1[c:9]-2[cH:11][cH:13][cH:14][cH:15]1.[H:5][Br:27].[H:6][O:7][H:28],-22.51,0.00,0.00,0.00,22.51,Success
32,43245,[CH3:1][c:2]1[s:3][c:5]([C:6](=[O:8])[O:9][CH:10]([CH3:11])[CH3:12])[cH:7][c:4]1[C:13](=[O:14])[CH:15]([Br:16])[H:17].[N:18]([C:19](=[S:22])[NH:23][c:24]1[cH:25][cH:27][cH:28][cH:29][cH:26]1)([H:20])[H:21]>>[Br:16][H:20].[CH3:1][c:2]1[s:3][c:5]([C:6](=[O:8])[O:9][CH:10]([CH3:11])[CH3:12])[cH:7][c:4]1-[c:13]1[cH:15][s:22][c:19]([NH:23][c:24]2[cH:25][cH:27][cH:28][cH:29][cH:26]2)[n:18]1.[O:14]([H:17])[H:21],49.07,32.36,30.89,79.96,30.89,Success
32,44126,[N:1]([C:2]([NH2:5])=[S:6])([H:3])[H:4].[O:7]=[C:8]([OH:9])[CH2:10][C:11]([Br:12])([C:13](=[O:15])[c:16]1[cH:17][cH:19][c:20]([F:21])[cH:22][cH:18]1)[H:14]>>[H:3][O:15][H:14].[H:4][Br:12].[n:1]1[c:2]([NH2:5])[s:6][c:11]([CH2:10][C:8](=[O:7])[OH:9])[c:13]1-[c:16]1[cH:17][cH:19][c:20]([F:21])[cH:22][cH:18]1,-15.65,39.18,242.40,39.18,54.83,Success
32,42324,[CH3:1][C:2]([Br:3])([C:4](=[O:6])[c:7]1[cH:8][cH:10][cH:11][cH:12][n:9]1)[H:5].[N:13]([C:14](=[S:17])[NH:18][c:19]1[n:20][cH:22][cH:23][cH:24][n:21]1)([H:15])[H:16]>>[Br:3][H:16].[CH3:1][c:2]1[c:4](-[c:7]2[cH:8][cH:10][cH:11][cH:12][n:9]2)[n:13][c:14]([NH:18][c:19]2[n:20][cH:22][cH:23][cH:24][n:21]2)[s:17]1.[H:5][O:6][H:15],,,,,,Calc Error
32,23077,[CH3:1][C:2]([N:3]([H:5])[H:6])=[N:4][O:7][C:8](=[O:9])[c:10]1[cH:11][cH:13][c:14]([N:15]2[CH2:17][CH2:19][N:20]([C:21](=[O:23])[O:24][C:25]([CH3:26])([CH3:27])[CH3:28])[CH2:22][CH2:18]2)[c:16]([F:29])[cH:12]1>>[CH3:1][c:2]1[n:3][c:8](-[c:10]2[cH:11][cH:13][c:14]([N:15]3[CH2:17][CH2:19][N:20]([C:21](=[O:23])[O:24][C:25]([CH3:26])([CH3:27])[CH3:28])[CH2:22][CH2:18]3)[c:16]([F:29])[cH:12]2)[o:7][n:4]1.[H:5][O:9][H:6],16.79,83.92,49.47,66.26,49.47,Success
32,17350,[CH3:1][O:2][c:3]1[cH:4][cH:6][c:7]2[c:8]([cH:5]1)[C:10](=[O:11])[C:12]([H:13])([H:14])[CH2:9]2.[NH2:15][NH:16][c:17]1[c:18]([H:20])[cH:21][cH:22][cH:23][cH:19]1>>[CH3:1][O:2][c:3]1[cH:4][cH:6][c:7]2[c:8]([cH:5]1)-[c:10]1[c:12]([c:18]3[c:17]([nH:16]1)[cH:19][cH:23][cH:22][cH:21]3)[CH2:9]2.[H:14][NH2:15].[O:11]([H:13])[H:20],,,,,,Calc Error
32,46589,[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6]([Br:7])([C:8](=[O:10])[c:11]1[cH:12][cH:14][cH:15][c:16]([C:17]#[N:18])[cH:13]1)[H:9].[NH2:19][C:20]([N:21]([H:23])[H:24])=[S:22]>>[Br:7][H:23].[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[c:8](-[c:11]2[cH:12][cH:14][cH:15][c:16]([C:17]#[N:18])[cH:13]2)[n:21][c:20]([NH2:19])[s:22]1.[H:9][O:10][H:24],-21.43,0.00,0.00,0.00,21.43,Success
32,13181,[CH3:1][C:2]([CH3:3])([CH3:4])[c:5]1[cH:6][c:8]([C:9]([Br:11])([C:12](=[O:14])[CH2:15][CH:16]2[CH2:17][CH2:19][CH2:20][CH2:21][CH2:18]2)[H:13])[cH:10][c:22]([C:23]([CH3:24])([CH3:25])[CH3:26])[cH:7]1.[NH2:27][C:28]([N:29]([H:31])[H:32])=[S:30]>>[Br:11][H:31].[CH3:1][C:2]([CH3:3])([CH3:4])[c:5]1[cH:6][c:8](-[c:9]2[c:12]([CH2:15][CH:16]3[CH2:17][CH2:19][CH2:20][CH2:21][CH2:18]3)[n:29][c:28]([NH2:27])[s:30]2)[cH:10][c:22]([C:23]([CH3:24])([CH3:25])[CH3:26])[cH:7]1.[H:13][O:14][H:32],-7.59,0.00,0.00,0.00,7.59,Success
32,22253,[CH3:1][CH2:2][CH2:3][CH2:4][N:5]([CH3:6])[C:7]([N:8]([H:10])[H:11])=[C:9]([C:12](=[S:14])[NH2:15])[C:13]#[N:16].[O:17]>>[CH3:1][CH2:2][CH2:3][CH2:4][N:5]([CH3:6])[c:7]1[n:8][s:14][c:12]([NH2:15])[c:9]1[C:13]#[N:16].[H:10][O:17][H:11],-37.50,17.08,43.04,17.08,54.58,Success
32,7854,[CH3:1][c:2]1[cH:3][c:5]([C:6](=[O:8])[CH:9]([Br:10])[H:11])[cH:7][cH:12][c:4]1[OH:13].[N:14]([C:15]([NH2:18])=[S:19])([H:16])[H:17]>>[Br:10][H:16].[CH3:1][c:2]1[cH:3][c:5](-[c:6]2[cH:9][s:19][c:15]([NH2:18])[n:14]2)[cH:7][cH:12][c:4]1[OH:13].[O:8]([H:11])[H:17],-8.66,32.76,29.32,32.76,41.42,Success
32,18974,[CH3:1][c:2]1[cH:3][n:5](-[c:6]2[cH:8][cH:10][c:11]([NH:12][C:14]([N:15]([H:17])[H:18])=[S:16])[cH:13][c:9]2[C:19]#[N:20])[cH:7][n:4]1.[CH3:21][C:22](=[O:23])[C:24]([Cl:25])([CH2:26][c:28]1[cH:29][cH:31][cH:32][c:33]([Cl:34])[cH:30]1)[H:27]>>[CH3:1][c:2]1[cH:3][n:5](-[c:6]2[cH:8][cH:10][c:11]([NH:12][c:14]3[n:15][c:22]([CH3:21])[c:24]([CH2:26][c:28]4[cH:29][cH:31][cH:32][c:33]([Cl:34])[cH:30]4)[s:16]3)[cH:13][c:9]2[C:19]#[N:20])[cH:7][n:4]1.[H:17][Cl:25].[H:18][O:23][H:27],,,,,,Calc Error
32,25862,[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[CH:8]([C:9]([CH3:11])=[O:12])[H:10].[N:13]([N:14]([CH2:17][c:19]1[cH:20][c:22]([Cl:23])[cH:24][c:25]([Br:26])[c:21]1[OH:27])[H:18])([H:15])[H:16]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:8][c:9]([CH3:11])[n:14]([CH2:17][c:19]2[cH:20][c:22]([Cl:23])[cH:24][c:25]([Br:26])[c:21]2[OH:27])[n:13]1.[O:12]([H:15])[H:18].[O:7]([H:10])[H:16],-56.28,0.00,0.00,0.00,56.28,Success
32,29558,[CH3:1][C:2]([CH3:3])([C:4](=[O:6])[N:7]([N:8]([C:10](=[O:12])[c:13]1[cH:14][cH:16][cH:17][cH:18][cH:15]1)[H:11])[H:9])[c:5]1[cH:19][cH:21][c:22]([S:23](=[O:25])(=[O:26])[CH:27]=[CH:28][C:29]#[N:30])[cH:24][cH:20]1>>[CH3:1][C:2]([CH3:3])([c:4]1[o:6][c:10](-[c:13]2[cH:14][cH:16][cH:17][cH:18][cH:15]2)[n:8][n:7]1)[c:5]1[cH:19][cH:21][c:22]([S:23](=[O:25])(=[O:26])[CH:27]=[CH:28][C:29]#[N:30])[cH:24][cH:20]1.[H:9][O:12][H:11],-5.96,103.70,107.18,103.70,109.66,Success
32,2867,[CH3:1][CH:2]([CH3:3])[C:4](=[O:5])[NH:6][c:7]1[cH:8][cH:10][cH:11][c:12]([CH:13]2[CH2:14][CH2:16][N:17]([CH2:18][CH2:20][CH2:21][C:22]([C:23](=[O:26])[c:27]3[cH:28][cH:30][cH:31][c:32]([F:33])[cH:29]3)([H:24])[H:25])[CH2:19][CH2:15]2)[cH:9]1.[NH2:34][NH:35][c:36]1[c:37]([H:39])[cH:40][cH:41][c:42]2[c:38]1[cH:46][cH:45][cH:44][cH:43]2>>[CH3:1][CH:2]([CH3:3])[C:4](=[O:5])[NH:6][c:7]1[cH:8][cH:10][cH:11][c:12]([CH:13]2[CH2:14][CH2:16][N:17]([CH2:18][CH2:20][CH2:21][c:22]3[c:23](-[c:27]4[cH:28][cH:30][cH:31][c:32]([F:33])[cH:29]4)[nH:35][c:36]4[c:37]3[cH:40][cH:41][c:42]3[c:38]4[cH:46][cH:45][cH:44][cH:43]3)[CH2:19][CH2:15]2)[cH:9]1.[H:24][O:26][H:25].[NH2:34][H:39],-40.44,0.00,0.00,0.00,40.44,Success
32,28915,[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[CH:8]([C:9](=[O:11])[c:12]1[cH:13][c:15]([CH3:16])[cH:17][cH:18][n:14]1)[H:10].[N:19]([N:20]([c:23]1[cH:25][cH:27][c:28]([Cl:29])[n:30][n:26]1)[H:24])([H:21])[H:22]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:8][c:9](-[c:12]2[cH:13][c:15]([CH3:16])[cH:17][cH:18][n:14]2)[n:20](-[c:23]2[cH:25][cH:27][c:28]([Cl:29])[n:30][n:26]2)[n:19]1.[O:11]([H:22])[H:24].[O:7]([H:10])[H:21],-68.25,46.27,214.60,46.27,114.52,Success
32,32418,[CH3:1][O:2][C:3](=[O:4])[CH2:5][n:6]1[c:7]([C:9](=[O:11])[NH:12][C:13]([N:14]([H:16])[H:17])=[S:15])[cH:10][c:18]2[c:8]1[c:23]([CH3:24])[cH:22][c:20]([CH3:21])[cH:19]2.[CH3:25][O:26][c:27]1[cH:28][cH:30][c:31]([O:32][CH3:34])[c:33]([C:35](=[O:36])[C:37]([Br:38])([CH2:39][CH:41]2[CH2:42][CH2:44][CH2:45][CH2:46][CH2:43]2)[H:40])[cH:29]1>>[CH3:1][O:2][C:3](=[O:4])[CH2:5][n:6]1[c:7]([C:9](=[O:11])[NH:12][c:13]2[n:14][c:35](-[c:33]3[cH:29][c:27]([O:26][CH3:25])[cH:28][cH:30][c:31]3[O:32][CH3:34])[c:37]([CH2:39][CH:41]3[CH2:42][CH2:44][CH2:45][CH2:46][CH2:43]3)[s:15]2)[cH:10][c:18]2[c:8]1[c:23]([CH3:24])[cH:22][c:20]([CH3:21])[cH:19]2.[H:16][O:36][H:40].[H:17][Br:38],,,,,,Calc Error
32,42396,[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6]([Cl:7])([C:8]([CH3:10])=[O:11])[H:9].[N:12]([C:13](=[S:16])[c:17]1[cH:18][c:20]([OH:21])[c:22]2[s:23][cH:25][cH:26][c:24]2[cH:19]1)([H:14])[H:15]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[c:8]([CH3:10])[n:12][c:13](-[c:17]2[cH:18][c:20]([OH:21])[c:22]3[s:23][cH:25][cH:26][c:24]3[cH:19]2)[s:16]1.[Cl:7][H:15].[H:9][O:11][H:14],,,,,,Calc Error
32,32677,[CH3:1][O:2][CH-:3][P+:4]([c:5]1[cH:8][cH:10][cH:11][cH:12][cH:9]1)([c:6]1[cH:13][cH:15][cH:16][cH:17][cH:14]1)[c:7]1[cH:18][cH:20][cH:21][cH:22][c:19]1[Cl:23].[CH3:24][CH2:25][CH2:26][CH2:27][CH2:28][CH2:29][C:30](=[O:31])[c:32]1[cH:33][cH:35][c:36]([C:37](=[O:39])[O:40][CH3:41])[cH:38][cH:34]1>>[CH3:1][O:2][CH:3]=[C:30]([CH2:29][CH2:28][CH2:27][CH2:26][CH2:25][CH3:24])[c:32]1[cH:33][cH:35][c:36]([C:37](=[O:39])[O:40][CH3:41])[cH:38][cH:34]1.[P:4]([c:5]1[cH:8][cH:10][cH:11][cH:12][cH:9]1)([c:6]1[cH:13][cH:15][cH:16][cH:17][cH:14]1)([c:7]1[cH:18][cH:20][cH:21][cH:22][c:19]1[Cl:23])=[O:31],0.00,0.00,0.00,0.00,0.00,Success
32,23095,[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6]([Br:7])([C:8](=[O:10])[c:11]1[cH:12][cH:14][cH:15][c:16]([C:17]#[N:18])[cH:13]1)[H:9].[N:19]([C:20](=[S:23])[c:24]1[cH:25][cH:27][cH:28][n:29][cH:26]1)([H:21])[H:22]>>[Br:7][H:21].[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[c:8](-[c:11]2[cH:12][cH:14][cH:15][c:16]([C:17]#[N:18])[cH:13]2)[n:19][c:20](-[c:24]2[cH:25][cH:27][cH:28][n:29][cH:26]2)[s:23]1.[H:9][O:10][H:22],,,,,,Calc Error
32,8679,[CH3:1][C:2]([N:3]([H:5])[H:6])=[S:4].[CH3:7][O:8][C:9](=[O:10])[C:11](=[O:12])[C:13]([Cl:14])([c:15]1[cH:17][cH:19][c:20]([F:21])[c:22]([F:23])[cH:18]1)[H:16]>>[CH3:1][c:2]1[n:3][c:11]([C:9]([O:8][CH3:7])=[O:10])[c:13](-[c:15]2[cH:17][cH:19][c:20]([F:21])[c:22]([F:23])[cH:18]2)[s:4]1.[H:5][O:12][H:16].[H:6][Cl:14],,,,,,Calc Error
32,20873,[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[o:7][c:9]([S:10][CH3:12])[c:11]2[c:8]1[CH2:14][CH2:15][C:16]([Br:17])([H:18])[C:13]2=[O:19].[N:20]([C:21](=[S:24])[c:25]1[cH:26][cH:28][cH:29][cH:30][cH:27]1)([H:22])[H:23]>>[Br:17][H:22].[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[o:7][c:9]([S:10][CH3:12])[c:11]2[c:8]1[CH2:14][CH2:15][c:16]1[c:13]-2[n:20][c:21](-[c:25]2[cH:26][cH:28][cH:29][cH:30][cH:27]2)[s:24]1.[H:18][O:19][H:23],,,,,,Calc Error
32,27491,[CH3:14][CH2:15][O:16][C:17](=[O:18])[C:19]([Cl:20])([C:21]([CH3:23])=[O:24])[H:22].[CH3:1][O:2][c:3]1[cH:4][cH:6][cH:7][c:8]([C:9]([N:10]([H:12])[H:13])=[S:11])[cH:5]1>>[CH3:1][O:2][c:3]1[cH:4][cH:6][cH:7][c:8](-[c:9]2[n:10][c:21]([CH3:23])[c:19]([C:17]([O:16][CH2:15][CH3:14])=[O:18])[s:11]2)[cH:5]1.[H:12][O:24][H:22].[H:13][Cl:20],,,,,,Calc Error
32,47688,[CH3:1][c:2]1[cH:3][cH:5][c:6]([CH2:7][C:9](=[O:10])[O:11][N:12]=[C:13]([N:14]([H:16])[H:17])[CH:15]2[CH2:18][CH2:20][CH:21]([NH:22][C:23](=[O:24])[O:25][C:26]([CH3:27])([CH3:28])[CH3:29])[CH2:19]2)[cH:8][cH:4]1>>[CH3:1][c:2]1[cH:3][cH:5][c:6]([CH2:7][c:9]2[o:11][n:12][c:13]([CH:15]3[CH2:18][CH2:20][CH:21]([NH:22][C:23](=[O:24])[O:25][C:26]([CH3:27])([CH3:28])[CH3:29])[CH2:19]3)[n:14]2)[cH:8][cH:4]1.[O:10]([H:16])[H:17],-10.95,42.71,30.43,42.71,53.66,Success
32,38030,[CH3:1][C:2](=[O:3])[C:4]([Br:5])([C:6](=[O:8])[O:9][C:10]([CH3:11])([CH3:12])[CH3:13])[H:7].[N:14]([C:15](=[S:18])[N:19]1[CH2:20][CH2:22][N:23]([S:24](=[O:26])(=[O:27])[c:28]2[cH:29][cH:31][c:32]([O:33][C:35]([F:36])([F:37])[F:38])[cH:34][cH:30]2)[CH:25]([C:39](=[O:40])[O:41][CH2:42][c:43]2[cH:44][cH:46][cH:47][cH:48][cH:45]2)[CH2:21]1)([H:16])[H:17]>>[Br:5][H:17].[CH3:1][c:2]1[c:4]([C:6](=[O:8])[O:9][C:10]([CH3:11])([CH3:12])[CH3:13])[s:18][c:15]([N:19]2[CH2:20][CH2:22][N:23]([S:24](=[O:26])(=[O:27])[c:28]3[cH:29][cH:31][c:32]([O:33][C:35]([F:36])([F:37])[F:38])[cH:34][cH:30]3)[CH:25]([C:39](=[O:40])[O:41][CH2:42][c:43]3[cH:44][cH:46][cH:47][cH:48][cH:45]3)[CH2:21]2)[n:14]1.[O:3]([H:7])[H:16],,,,,,Calc Error
32,16853,[CH3:1][N:2]([CH3:3])[CH2:4][CH2:5][CH2:6][N:7]([H:8])[H:9].[O:10]=[C:11]([CH:12]([C:14]1([H:16])[CH2:17][S:19][CH2:20][CH2:21][C:18]1=[O:22])[H:15])[c:13]1[cH:23][cH:25][cH:26][cH:27][cH:24]1>>[CH3:1][N:2]([CH3:3])[CH2:4][CH2:5][CH2:6][n:7]1[c:11](-[c:13]2[cH:23][cH:25][cH:26][cH:27][cH:24]2)[cH:12][c:14]2[c:18]1[CH2:21][CH2:20][S:19][CH2:17]2.[H:8][O:10][H:15].[H:9][O:22][H:16],-36.21,0.00,0.00,0.00,36.21,Success
32,17337,[CH3:1][c:2]1[cH:3][c:5]([C:6](=[O:8])[CH:9]([C:10](=[O:12])[C:13]([CH3:14])([F:15])[F:16])[H:11])[cH:7][c:17]2[c:4]1[O:19][CH2:20][C:21](=[O:22])[NH:18]2.[CH3:23][c:24]1[cH:25][c:27]([F:28])[cH:29][cH:30][c:26]1[N:31]([N:32]([H:34])[H:35])[H:33]>>[CH3:1][c:2]1[cH:3][c:5](-[c:6]2[cH:9][c:10]([C:13]([CH3:14])([F:15])[F:16])[n:32][n:31]2-[c:26]2[c:24]([CH3:23])[cH:25][c:27]([F:28])[cH:29][cH:30]2)[cH:7][c:17]2[c:4]1[O:19][CH2:20][C:21](=[O:22])[NH:18]2.[H:11][O:12][H:35].[O:8]([H:33])[H:34],-17.64,71.20,290.72,71.20,88.84,Success
32,32845,[CH3:1][c:2]1[cH:3][c:5]([O:6][CH2:8][CH:9]2[CH2:10][CH2:11]2)[cH:7][c:12]([CH3:13])[c:4]1[C:14](=[O:15])[CH:16]([Br:17])[H:18].[NH2:19][C:20]([N:21]([H:23])[H:24])=[S:22]>>[Br:17][H:23].[CH3:1][c:2]1[cH:3][c:5]([O:6][CH2:8][CH:9]2[CH2:10][CH2:11]2)[cH:7][c:12]([CH3:13])[c:4]1-[c:14]1[cH:16][s:22][c:20]([NH2:19])[n:21]1.[O:15]([H:18])[H:24],7.08,20.40,16.23,23.31,16.23,Success
32,24691,[CH3:11][C:12]([CH3:13])([CH3:14])[O:15][C:16](=[O:17])[NH:18][CH2:19][C:20]([N:21]([H:23])[H:24])=[S:22].[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[CH:8]([Br:9])[H:10]>>[Br:9][H:24].[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:8][s:22][c:20]([CH2:19][NH:18][C:16]([O:15][C:12]([CH3:11])([CH3:13])[CH3:14])=[O:17])[n:21]1.[O:7]([H:10])[H:23],,,,,,Calc Error
